timestamp,Station | Dostyk St,Station | Astana Mall,Station | Seifullin St,Station | Triumphal Arch,Station | Palace of Peace,Station | Zhastar Ave,Station | Khan Shatyr,Station | Shakarim St,Station | Central Park,Station | Kosmonavtov St,Station | Kenesary St,Station | Saryarka Ave,Station | Botanical Garden,Station | Abylai Khan Ave,Station | Respublika Ave,Station | Syganak St,Station | Keruen City,Station | Turan Ave,Station | Bogenbai Batyr Ave,Station | Mangilik El Ave,Station | University Quarter,Station | Expo 2017,Station | Kabanbay Batyr Ave,Station | Mega Silk Way,Station | Baiterek,Station | Sarayshyk St,Station | River Embankment,Station | Nurly Zhol,Station | Independence Square,Station | Dostyk St,Station | Astana Mall,Station | Seifullin St,Line | Line 1,Line | Line 2,Line | Line 3,Line | Line 4,Line | Line 5,Line | Line 6,Line | Line 7,Line | Line 8,Line | Line 9,District | Esil,District | Almaty,District | Saryarka,District | Baikonur,Network | Total
2025-10-01 16:00:00,18.0,10.0,27.0,15.0,9.0,51.0,29.0,18.0,57.0,4.0,35.0,21.0,23.0,19.0,10.0,16.0,28.0,11.0,51.0,25.0,9.0,21.0,21.0,23.0,29.0,20.0,19.0,15.0,59.0,15.0,33.0,16.0,227.0,192.0,148.0,312.0,374.0,352.0,185.0,218.0,126.0,186.0,180.0,262.0,129.0,757.0
2025-10-01 16:10:00,27.0,14.0,53.0,30.0,29.0,33.0,12.0,7.0,50.0,13.0,33.0,43.0,19.0,23.0,35.0,24.0,26.0,25.0,41.0,21.0,23.0,23.0,34.0,53.0,33.0,19.0,40.0,43.0,27.0,21.0,18.0,21.0,353.0,302.0,220.0,310.0,323.0,339.0,221.0,275.0,205.0,257.0,255.0,264.0,137.0,913.0
2025-10-01 16:20:00,36.0,14.0,13.0,40.0,26.0,31.0,18.0,17.0,87.0,20.0,17.0,36.0,36.0,24.0,36.0,13.0,30.0,45.0,46.0,11.0,13.0,27.0,51.0,52.0,43.0,21.0,51.0,37.0,32.0,29.0,31.0,28.0,416.0,359.0,275.0,367.0,362.0,349.0,184.0,261.0,195.0,293.0,268.0,327.0,123.0,1011.0
2025-10-01 16:30:00,36.0,23.0,33.0,36.0,14.0,43.0,54.0,18.0,59.0,22.0,24.0,23.0,31.0,16.0,56.0,37.0,25.0,39.0,62.0,38.0,14.0,59.0,60.0,29.0,41.0,35.0,38.0,51.0,36.0,23.0,44.0,14.0,454.0,334.0,225.0,365.0,398.0,389.0,232.0,330.0,234.0,301.0,309.0,343.0,180.0,1133.0
2025-10-01 16:40:00,15.0,19.0,31.0,92.0,34.0,38.0,50.0,13.0,36.0,28.0,13.0,24.0,49.0,31.0,33.0,38.0,19.0,25.0,84.0,34.0,23.0,22.0,19.0,58.0,58.0,15.0,45.0,31.0,39.0,9.0,22.0,27.0,406.0,364.0,271.0,377.0,390.0,358.0,199.0,251.0,271.0,403.0,268.0,262.0,141.0,1074.0
2025-10-01 16:50:00,19.0,21.0,20.0,47.0,32.0,56.0,73.0,11.0,20.0,33.0,14.0,17.0,37.0,14.0,55.0,55.0,9.0,33.0,59.0,47.0,10.0,58.0,48.0,83.0,67.0,28.0,32.0,33.0,23.0,31.0,27.0,32.0,536.0,426.0,313.0,367.0,356.0,310.0,208.0,296.0,256.0,424.0,321.0,233.0,166.0,1144.0
2025-10-01 17:00:00,30.0,16.0,49.0,27.0,20.0,26.0,19.0,15.0,25.0,19.0,45.0,36.0,32.0,48.0,49.0,43.0,23.0,61.0,32.0,42.0,21.0,18.0,30.0,39.0,43.0,42.0,18.0,36.0,61.0,19.0,41.0,42.0,441.0,346.0,253.0,341.0,369.0,391.0,273.0,310.0,246.0,277.0,344.0,303.0,143.0,1067.0
2025-10-01 17:10:00,22.0,22.0,80.0,28.0,61.0,28.0,24.0,19.0,120.0,19.0,15.0,44.0,38.0,31.0,18.0,58.0,36.0,42.0,38.0,29.0,16.0,35.0,59.0,37.0,86.0,44.0,23.0,24.0,31.0,38.0,24.0,20.0,434.0,408.0,360.0,426.0,438.0,476.0,287.0,369.0,299.0,328.0,331.0,411.0,139.0,1209.0
2025-10-01 17:20:00,44.0,43.0,38.0,37.0,33.0,29.0,68.0,7.0,87.0,23.0,11.0,48.0,26.0,21.0,34.0,80.0,23.0,29.0,39.0,11.0,22.0,57.0,59.0,45.0,101.0,25.0,25.0,39.0,18.0,25.0,32.0,36.0,453.0,352.0,325.0,396.0,429.0,436.0,292.0,382.0,302.0,440.0,309.0,321.0,145.0,1215.0
2025-10-01 17:30:00,19.0,20.0,61.0,54.0,46.0,47.0,86.0,20.0,46.0,54.0,18.0,73.0,31.0,21.0,39.0,79.0,10.0,48.0,75.0,59.0,25.0,25.0,17.0,60.0,69.0,27.0,36.0,28.0,52.0,33.0,36.0,24.0,479.0,431.0,317.0,461.0,520.0,509.0,336.0,431.0,334.0,447.0,389.0,338.0,164.0,1338.0
2025-10-01 17:40:00,16.0,29.0,113.0,60.0,60.0,57.0,62.0,17.0,33.0,25.0,52.0,39.0,59.0,19.0,40.0,50.0,56.0,50.0,60.0,55.0,58.0,39.0,52.0,49.0,96.0,46.0,42.0,12.0,37.0,27.0,41.0,39.0,554.0,534.0,426.0,488.0,489.0,465.0,335.0,468.0,414.0,501.0,402.0,378.0,209.0,1490.0
2025-10-01 17:50:00,21.0,61.0,51.0,69.0,34.0,54.0,59.0,13.0,61.0,24.0,27.0,36.0,42.0,19.0,33.0,12.0,52.0,25.0,52.0,10.0,23.0,71.0,84.0,25.0,120.0,24.0,17.0,45.0,46.0,39.0,45.0,39.0,490.0,397.0,398.0,442.0,494.0,397.0,238.0,363.0,315.0,484.0,274.0,353.0,222.0,1333.0
2025-10-01 18:00:00,26.0,38.0,86.0,36.0,58.0,66.0,79.0,25.0,53.0,22.0,32.0,90.0,27.0,52.0,66.0,54.0,25.0,44.0,101.0,34.0,15.0,38.0,43.0,30.0,73.0,42.0,59.0,54.0,47.0,39.0,46.0,35.0,541.0,455.0,334.0,507.0,662.0,621.0,420.0,473.0,316.0,423.0,470.0,425.0,217.0,1535.0
2025-10-01 18:10:00,48.0,20.0,73.0,107.0,38.0,64.0,69.0,30.0,60.0,24.0,42.0,31.0,30.0,34.0,63.0,55.0,33.0,27.0,99.0,55.0,16.0,45.0,67.0,47.0,55.0,25.0,38.0,41.0,90.0,21.0,19.0,68.0,515.0,407.0,271.0,525.0,566.0,573.0,324.0,427.0,440.0,468.0,359.0,494.0,213.0,1534.0
2025-10-01 18:20:00,32.0,38.0,65.0,50.0,48.0,38.0,33.0,21.0,52.0,28.0,23.0,74.0,19.0,18.0,38.0,35.0,66.0,17.0,42.0,57.0,17.0,28.0,38.0,53.0,35.0,33.0,20.0,56.0,44.0,59.0,41.0,31.0,446.0,412.0,335.0,416.0,451.0,441.0,303.0,389.0,285.0,340.0,343.0,311.0,255.0,1249.0
2025-10-01 18:30:00,45.0,28.0,46.0,74.0,56.0,61.0,68.0,23.0,56.0,21.0,49.0,74.0,29.0,28.0,34.0,52.0,37.0,39.0,69.0,38.0,23.0,65.0,60.0,32.0,105.0,37.0,43.0,55.0,86.0,49.0,34.0,46.0,572.0,462.0,375.0,520.0,609.0,551.0,340.0,439.0,345.0,516.0,403.0,424.0,219.0,1562.0
2025-10-01 18:40:00,35.0,43.0,73.0,12.0,31.0,75.0,52.0,9.0,72.0,26.0,20.0,20.0,23.0,22.0,41.0,32.0,55.0,31.0,79.0,24.0,24.0,50.0,44.0,83.0,51.0,74.0,34.0,41.0,53.0,44.0,41.0,31.0,527.0,417.0,361.0,519.0,508.0,502.0,298.0,379.0,251.0,346.0,365.0,396.0,238.0,1345.0
2025-10-01 18:50:00,17.0,59.0,82.0,63.0,47.0,23.0,46.0,16.0,57.0,28.0,22.0,30.0,25.0,9.0,48.0,34.0,59.0,22.0,44.0,31.0,7.0,33.0,37.0,53.0,49.0,40.0,32.0,49.0,31.0,26.0,46.0,41.0,449.0,392.0,340.0,440.0,414.0,373.0,241.0,320.0,308.0,347.0,332.0,306.0,221.0,1206.0
2025-10-01 19:00:00,37.0,10.0,70.0,26.0,33.0,71.0,22.0,22.0,94.0,28.0,16.0,53.0,33.0,45.0,26.0,23.0,50.0,58.0,75.0,38.0,19.0,48.0,45.0,38.0,141.0,37.0,65.0,27.0,32.0,15.0,54.0,39.0,565.0,497.0,378.0,428.0,505.0,554.0,353.0,422.0,272.0,419.0,342.0,433.0,196.0,1390.0
2025-10-01 19:10:00,32.0,14.0,47.0,56.0,34.0,20.0,29.0,8.0,81.0,32.0,37.0,29.0,31.0,20.0,35.0,29.0,21.0,15.0,90.0,16.0,20.0,42.0,34.0,17.0,87.0,56.0,30.0,28.0,31.0,60.0,25.0,17.0,434.0,346.0,279.0,369.0,410.0,404.0,202.0,276.0,243.0,328.0,358.0,338.0,99.0,1123.0
2025-10-01 19:20:00,40.0,43.0,70.0,34.0,52.0,18.0,53.0,12.0,99.0,21.0,37.0,16.0,34.0,22.0,33.0,44.0,29.0,26.0,47.0,40.0,26.0,38.0,73.0,41.0,53.0,48.0,38.0,44.0,18.0,27.0,40.0,22.0,444.0,373.0,305.0,445.0,445.0,414.0,250.0,360.0,302.0,317.0,362.0,385.0,174.0,1238.0
2025-10-01 19:30:00,38.0,23.0,51.0,15.0,34.0,16.0,25.0,19.0,109.0,20.0,21.0,51.0,36.0,18.0,36.0,20.0,23.0,14.0,57.0,34.0,12.0,30.0,57.0,15.0,94.0,32.0,23.0,39.0,23.0,30.0,40.0,32.0,415.0,339.0,269.0,344.0,417.0,423.0,234.0,324.0,226.0,310.0,274.0,368.0,135.0,1087.0
2025-10-01 19:40:00,13.0,26.0,60.0,37.0,21.0,23.0,30.0,22.0,85.0,20.0,33.0,26.0,55.0,23.0,38.0,26.0,38.0,22.0,77.0,29.0,10.0,26.0,39.0,51.0,71.0,25.0,26.0,28.0,19.0,18.0,30.0,35.0,424.0,369.0,302.0,402.0,393.0,382.0,201.0,269.0,249.0,341.0,260.0,337.0,144.0,1082.0
2025-10-01 19:50:00,23.0,18.0,38.0,30.0,19.0,29.0,58.0,14.0,42.0,13.0,18.0,63.0,13.0,24.0,42.0,33.0,22.0,26.0,52.0,18.0,26.0,17.0,45.0,58.0,92.0,18.0,45.0,26.0,16.0,15.0,31.0,23.0,393.0,350.0,263.0,329.0,370.0,351.0,241.0,315.0,222.0,380.0,258.0,256.0,113.0,1007.0
2025-10-01 20:00:00,28.0,23.0,38.0,18.0,34.0,52.0,53.0,21.0,90.0,16.0,17.0,26.0,30.0,18.0,22.0,9.0,10.0,15.0,72.0,42.0,19.0,47.0,38.0,26.0,91.0,21.0,26.0,15.0,15.0,22.0,39.0,29.0,386.0,318.0,251.0,355.0,439.0,387.0,210.0,286.0,188.0,339.0,224.0,317.0,142.0,1022.0
2025-10-01 20:10:00,9.0,5.0,77.0,29.0,11.0,30.0,59.0,13.0,53.0,22.0,15.0,27.0,28.0,27.0,19.0,10.0,35.0,44.0,72.0,27.0,12.0,31.0,20.0,26.0,41.0,36.0,20.0,18.0,21.0,21.0,21.0,49.0,360.0,272.0,211.0,341.0,341.0,347.0,201.0,241.0,232.0,302.0,202.0,309.0,115.0,928.0
2025-10-01 20:20:00,17.0,19.0,33.0,39.0,26.0,17.0,32.0,2.0,85.0,11.0,21.0,11.0,26.0,30.0,43.0,18.0,34.0,20.0,44.0,8.0,15.0,29.0,59.0,17.0,30.0,16.0,22.0,29.0,30.0,18.0,10.0,10.0,268.0,244.0,190.0,328.0,325.0,295.0,136.0,193.0,187.0,209.0,215.0,290.0,107.0,821.0
2025-10-01 20:30:00,22.0,24.0,49.0,27.0,30.0,34.0,21.0,13.0,47.0,15.0,15.0,24.0,17.0,20.0,12.0,22.0,7.0,14.0,42.0,15.0,10.0,38.0,25.0,16.0,49.0,29.0,18.0,25.0,20.0,10.0,14.0,30.0,273.0,188.0,167.0,236.0,291.0,294.0,185.0,228.0,191.0,232.0,185.0,232.0,105.0,754.0
2025-10-01 20:40:00,26.0,9.0,48.0,11.0,44.0,24.0,23.0,9.0,52.0,16.0,18.0,39.0,22.0,18.0,35.0,35.0,20.0,17.0,19.0,10.0,7.0,27.0,21.0,22.0,68.0,21.0,13.0,26.0,36.0,17.0,22.0,20.0,298.0,268.0,219.0,260.0,304.0,319.0,212.0,247.0,167.0,239.0,239.0,228.0,89.0,795.0
2025-10-01 20:50:00,19.0,8.0,29.0,21.0,25.0,25.0,39.0,8.0,76.0,9.0,16.0,18.0,26.0,24.0,10.0,16.0,25.0,25.0,38.0,8.0,21.0,18.0,33.0,21.0,47.0,18.0,16.0,19.0,21.0,8.0,12.0,21.0,237.0,211.0,185.0,294.0,302.0,278.0,143.0,190.0,158.0,232.0,154.0,249.0,85.0,720.0
2025-10-01 21:00:00,16.0,22.0,23.0,9.0,16.0,25.0,19.0,2.0,39.0,3.0,11.0,15.0,12.0,26.0,11.0,24.0,29.0,16.0,29.0,12.0,15.0,24.0,18.0,25.0,20.0,11.0,16.0,6.0,11.0,7.0,10.0,6.0,166.0,164.0,147.0,217.0,223.0,218.0,139.0,151.0,100.0,145.0,135.0,154.0,94.0,528.0
2025-10-01 21:10:00,10.0,7.0,28.0,14.0,14.0,24.0,23.0,5.0,37.0,11.0,21.0,29.0,15.0,8.0,7.0,15.0,16.0,18.0,33.0,12.0,12.0,13.0,29.0,24.0,10.0,14.0,8.0,8.0,40.0,8.0,8.0,8.0,145.0,132.0,112.0,233.0,244.0,232.0,122.0,171.0,122.0,148.0,114.0,200.0,67.0,529.0
2025-10-01 21:20:00,12.0,23.0,14.0,17.0,20.0,17.0,30.0,4.0,22.0,10.0,11.0,33.0,10.0,6.0,18.0,14.0,8.0,6.0,36.0,13.0,5.0,21.0,7.0,13.0,31.0,12.0,7.0,21.0,8.0,10.0,18.0,29.0,191.0,136.0,121.0,177.0,224.0,180.0,114.0,134.0,100.0,189.0,126.0,109.0,82.0,506.0
2025-10-01 21:30:00,20.0,6.0,28.0,16.0,22.0,13.0,16.0,8.0,15.0,3.0,10.0,10.0,19.0,9.0,26.0,6.0,18.0,9.0,20.0,19.0,9.0,11.0,36.0,23.0,31.0,10.0,14.0,11.0,11.0,14.0,9.0,13.0,200.0,195.0,142.0,150.0,141.0,141.0,95.0,142.0,119.0,148.0,123.0,147.0,67.0,485.0
2025-10-01 21:40:00,5.0,5.0,19.0,12.0,8.0,17.0,9.0,9.0,26.0,3.0,17.0,6.0,6.0,13.0,11.0,16.0,20.0,14.0,15.0,5.0,7.0,18.0,16.0,28.0,17.0,21.0,17.0,24.0,19.0,8.0,11.0,12.0,181.0,134.0,106.0,161.0,146.0,147.0,87.0,109.0,94.0,115.0,125.0,123.0,71.0,434.0
2025-10-01 21:50:00,12.0,7.0,21.0,9.0,9.0,12.0,9.0,7.0,19.0,6.0,14.0,7.0,11.0,7.0,9.0,20.0,20.0,15.0,31.0,11.0,5.0,15.0,35.0,8.0,16.0,17.0,9.0,20.0,12.0,5.0,4.0,12.0,148.0,113.0,91.0,144.0,131.0,145.0,83.0,129.0,115.0,92.0,100.0,152.0,70.0,414.0
2025-10-01 22:00:00,8.0,4.0,23.0,21.0,9.0,23.0,17.0,6.0,7.0,2.0,7.0,12.0,12.0,6.0,10.0,14.0,4.0,19.0,14.0,21.0,7.0,3.0,13.0,15.0,15.0,11.0,9.0,6.0,9.0,11.0,7.0,16.0,148.0,125.0,89.0,105.0,115.0,123.0,93.0,115.0,102.0,118.0,86.0,99.0,58.0,361.0
2025-10-01 22:10:00,2.0,8.0,3.0,4.0,5.0,4.0,3.0,4.0,12.0,6.0,1.0,7.0,17.0,13.0,4.0,5.0,8.0,5.0,18.0,6.0,3.0,5.0,4.0,12.0,3.0,7.0,8.0,9.0,7.0,3.0,6.0,3.0,82.0,71.0,61.0,79.0,84.0,77.0,40.0,44.0,32.0,57.0,58.0,55.0,35.0,205.0
2025-10-01 22:20:00,6.0,1.0,14.0,1.0,8.0,9.0,11.0,0.0,11.0,4.0,6.0,6.0,3.0,3.0,4.0,6.0,6.0,5.0,9.0,0.0,1.0,2.0,2.0,7.0,9.0,10.0,3.0,6.0,18.0,2.0,6.0,17.0,68.0,47.0,41.0,82.0,88.0,88.0,50.0,54.0,45.0,57.0,52.0,65.0,22.0,196.0
2025-10-01 22:30:00,8.0,10.0,10.0,2.0,12.0,1.0,6.0,0.0,9.0,0.0,3.0,7.0,4.0,4.0,4.0,10.0,7.0,3.0,2.0,3.0,2.0,7.0,7.0,4.0,6.0,5.0,3.0,9.0,11.0,4.0,7.0,7.0,59.0,50.0,50.0,67.0,72.0,69.0,47.0,52.0,38.0,45.0,52.0,50.0,30.0,177.0
2025-10-01 22:40:00,3.0,7.0,2.0,9.0,11.0,14.0,11.0,3.0,12.0,6.0,2.0,6.0,0.0,1.0,8.0,3.0,3.0,7.0,8.0,5.0,3.0,9.0,5.0,3.0,11.0,5.0,2.0,3.0,14.0,4.0,7.0,4.0,61.0,54.0,46.0,78.0,93.0,70.0,36.0,52.0,35.0,56.0,49.0,54.0,32.0,191.0
2025-10-01 22:50:00,0.0,4.0,5.0,8.0,6.0,6.0,5.0,1.0,4.0,2.0,5.0,1.0,3.0,8.0,5.0,6.0,4.0,6.0,3.0,6.0,2.0,8.0,9.0,6.0,10.0,6.0,8.0,4.0,3.0,2.0,4.0,6.0,70.0,56.0,41.0,46.0,49.0,40.0,30.0,36.0,39.0,49.0,52.0,31.0,24.0,156.0
2025-10-01 23:00:00,1.0,5.0,9.0,8.0,9.0,2.0,3.0,0.0,11.0,2.0,1.0,2.0,7.0,7.0,4.0,5.0,9.0,4.0,11.0,2.0,9.0,7.0,2.0,6.0,2.0,4.0,1.0,5.0,2.0,3.0,0.0,13.0,58.0,47.0,45.0,61.0,53.0,50.0,26.0,32.0,48.0,57.0,36.0,40.0,23.0,156.0
2025-10-01 23:10:00,3.0,2.0,5.0,3.0,2.0,2.0,4.0,3.0,7.0,4.0,6.0,2.0,2.0,3.0,3.0,8.0,4.0,3.0,12.0,5.0,4.0,5.0,3.0,9.0,18.0,4.0,1.0,3.0,5.0,0.0,5.0,8.0,61.0,47.0,40.0,54.0,50.0,52.0,28.0,39.0,38.0,55.0,36.0,41.0,16.0,148.0
2025-10-01 23:20:00,2.0,6.0,3.0,11.0,4.0,12.0,3.0,5.0,3.0,3.0,6.0,8.0,4.0,2.0,5.0,10.0,4.0,4.0,13.0,2.0,7.0,3.0,4.0,7.0,5.0,6.0,4.0,5.0,7.0,2.0,9.0,6.0,53.0,41.0,36.0,57.0,73.0,69.0,46.0,63.0,49.0,54.0,51.0,41.0,29.0,175.0
2025-10-01 23:30:00,4.0,4.0,7.0,0.0,2.0,3.0,14.0,2.0,3.0,1.0,3.0,3.0,1.0,4.0,9.0,4.0,4.0,7.0,13.0,12.0,1.0,5.0,1.0,14.0,3.0,5.0,4.0,6.0,4.0,9.0,2.0,8.0,83.0,65.0,44.0,68.0,55.0,47.0,27.0,28.0,24.0,49.0,43.0,41.0,29.0,162.0
2025-10-01 23:40:00,8.0,5.0,6.0,4.0,3.0,4.0,5.0,3.0,15.0,7.0,1.0,4.0,2.0,3.0,6.0,3.0,7.0,4.0,12.0,2.0,3.0,3.0,4.0,4.0,6.0,5.0,9.0,13.0,7.0,5.0,6.0,2.0,61.0,48.0,36.0,63.0,65.0,68.0,34.0,48.0,32.0,33.0,48.0,59.0,31.0,171.0
2025-10-01 23:50:00,1.0,4.0,6.0,8.0,5.0,1.0,5.0,0.0,9.0,0.0,6.0,7.0,7.0,6.0,4.0,3.0,5.0,0.0,5.0,4.0,2.0,6.0,6.0,7.0,6.0,9.0,2.0,5.0,8.0,3.0,0.0,7.0,60.0,43.0,37.0,54.0,56.0,46.0,24.0,26.0,32.0,55.0,38.0,35.0,19.0,147.0
2025-10-02 00:00:00,6.0,3.0,13.0,1.0,4.0,3.0,5.0,1.0,2.0,1.0,3.0,9.0,2.0,6.0,5.0,2.0,2.0,4.0,12.0,0.0,3.0,20.0,2.0,4.0,4.0,12.0,3.0,12.0,4.0,3.0,6.0,3.0,72.0,31.0,26.0,43.0,57.0,63.0,45.0,46.0,26.0,51.0,45.0,44.0,20.0,160.0
2025-10-02 00:10:00,4.0,4.0,6.0,2.0,6.0,8.0,3.0,2.0,6.0,4.0,13.0,4.0,8.0,1.0,9.0,4.0,3.0,6.0,8.0,5.0,3.0,6.0,3.0,6.0,2.0,5.0,4.0,4.0,4.0,11.0,7.0,5.0,71.0,60.0,46.0,59.0,64.0,52.0,34.0,45.0,29.0,39.0,64.0,39.0,24.0,166.0
2025-10-02 00:20:00,3.0,1.0,9.0,0.0,1.0,4.0,2.0,3.0,2.0,7.0,2.0,3.0,2.0,8.0,9.0,2.0,3.0,0.0,8.0,2.0,1.0,1.0,6.0,8.0,11.0,1.0,1.0,1.0,3.0,1.0,0.0,4.0,41.0,38.0,27.0,30.0,34.0,42.0,29.0,38.0,32.0,32.0,32.0,34.0,11.0,109.0
2025-10-02 00:30:00,2.0,3.0,3.0,4.0,3.0,11.0,2.0,2.0,5.0,2.0,4.0,9.0,5.0,2.0,2.0,8.0,8.0,7.0,3.0,2.0,3.0,9.0,8.0,6.0,10.0,2.0,4.0,6.0,8.0,3.0,7.0,4.0,60.0,50.0,45.0,49.0,57.0,58.0,42.0,55.0,34.0,52.0,37.0,38.0,30.0,157.0
2025-10-02 00:40:00,2.0,4.0,10.0,6.0,5.0,5.0,2.0,4.0,12.0,5.0,3.0,5.0,6.0,3.0,2.0,5.0,4.0,5.0,7.0,7.0,2.0,4.0,6.0,8.0,13.0,5.0,6.0,5.0,6.0,6.0,1.0,2.0,69.0,62.0,51.0,56.0,53.0,56.0,31.0,45.0,40.0,48.0,41.0,52.0,25.0,166.0
2025-10-02 00:50:00,4.0,3.0,11.0,3.0,5.0,9.0,16.0,2.0,10.0,3.0,5.0,7.0,0.0,6.0,2.0,2.0,5.0,4.0,10.0,2.0,1.0,9.0,4.0,12.0,18.0,4.0,3.0,3.0,9.0,3.0,4.0,1.0,61.0,54.0,50.0,79.0,84.0,72.0,43.0,47.0,27.0,67.0,37.0,54.0,22.0,180.0
2025-10-02 01:00:00,7.0,5.0,11.0,6.0,3.0,5.0,7.0,3.0,10.0,9.0,5.0,6.0,7.0,3.0,4.0,3.0,4.0,3.0,9.0,5.0,5.0,2.0,7.0,11.0,6.0,8.0,3.0,5.0,2.0,1.0,2.0,6.0,61.0,47.0,40.0,59.0,57.0,58.0,37.0,58.0,50.0,56.0,41.0,52.0,24.0,173.0
2025-10-02 01:10:00,7.0,3.0,5.0,11.0,1.0,7.0,3.0,2.0,6.0,1.0,2.0,4.0,5.0,3.0,13.0,11.0,5.0,5.0,5.0,5.0,1.0,11.0,3.0,6.0,6.0,5.0,6.0,3.0,7.0,1.0,5.0,8.0,74.0,53.0,32.0,43.0,46.0,60.0,42.0,46.0,42.0,55.0,48.0,40.0,23.0,166.0
2025-10-02 01:20:00,3.0,2.0,3.0,1.0,10.0,1.0,5.0,2.0,8.0,2.0,4.0,2.0,5.0,7.0,6.0,1.0,5.0,3.0,13.0,5.0,7.0,3.0,5.0,20.0,7.0,3.0,5.0,13.0,6.0,4.0,6.0,8.0,82.0,70.0,56.0,76.0,64.0,50.0,23.0,32.0,29.0,58.0,48.0,43.0,26.0,175.0
2025-10-02 01:30:00,5.0,3.0,13.0,1.0,5.0,1.0,6.0,0.0,6.0,5.0,7.0,4.0,9.0,9.0,1.0,0.0,6.0,2.0,20.0,2.0,3.0,9.0,6.0,1.0,11.0,4.0,8.0,1.0,9.0,4.0,9.0,2.0,54.0,49.0,41.0,65.0,79.0,76.0,41.0,46.0,30.0,46.0,52.0,61.0,13.0,172.0
2025-10-02 01:40:00,10.0,4.0,11.0,6.0,10.0,5.0,5.0,2.0,9.0,3.0,4.0,7.0,4.0,7.0,8.0,3.0,12.0,7.0,15.0,8.0,1.0,7.0,5.0,7.0,9.0,5.0,2.0,6.0,6.0,2.0,4.0,1.0,66.0,69.0,55.0,79.0,76.0,77.0,47.0,51.0,32.0,47.0,48.0,65.0,35.0,195.0
2025-10-02 01:50:00,4.0,3.0,5.0,3.0,5.0,13.0,11.0,3.0,13.0,7.0,1.0,8.0,2.0,4.0,6.0,13.0,6.0,2.0,9.0,0.0,2.0,9.0,7.0,7.0,5.0,9.0,5.0,2.0,14.0,2.0,13.0,3.0,52.0,40.0,32.0,71.0,94.0,96.0,60.0,75.0,43.0,50.0,65.0,57.0,24.0,196.0
2025-10-02 02:00:00,4.0,6.0,2.0,7.0,6.0,11.0,4.0,8.0,6.0,2.0,5.0,5.0,5.0,8.0,6.0,5.0,1.0,3.0,6.0,8.0,5.0,4.0,9.0,7.0,11.0,2.0,2.0,8.0,5.0,1.0,3.0,8.0,65.0,50.0,40.0,49.0,65.0,55.0,38.0,54.0,46.0,56.0,40.0,43.0,34.0,173.0
2025-10-02 02:10:00,5.0,6.0,10.0,3.0,14.0,11.0,6.0,3.0,16.0,9.0,8.0,19.0,4.0,2.0,3.0,2.0,8.0,2.0,8.0,6.0,0.0,1.0,8.0,7.0,6.0,8.0,3.0,6.0,1.0,7.0,2.0,3.0,56.0,60.0,54.0,76.0,93.0,76.0,51.0,69.0,38.0,49.0,58.0,53.0,37.0,197.0
2025-10-02 02:20:00,6.0,5.0,9.0,0.0,2.0,9.0,6.0,2.0,9.0,1.0,3.0,4.0,7.0,2.0,3.0,6.0,7.0,5.0,7.0,12.0,2.0,7.0,5.0,6.0,11.0,4.0,5.0,8.0,7.0,4.0,1.0,8.0,80.0,62.0,47.0,57.0,55.0,60.0,37.0,45.0,33.0,51.0,31.0,50.0,41.0,173.0
2025-10-02 02:30:00,9.0,1.0,20.0,6.0,3.0,9.0,3.0,2.0,5.0,8.0,5.0,4.0,6.0,2.0,0.0,5.0,4.0,3.0,11.0,5.0,4.0,5.0,4.0,7.0,7.0,3.0,2.0,4.0,7.0,4.0,5.0,5.0,51.0,41.0,35.0,49.0,55.0,77.0,54.0,70.0,54.0,47.0,37.0,61.0,23.0,168.0
2025-10-02 02:40:00,4.0,4.0,6.0,1.0,8.0,14.0,6.0,6.0,8.0,3.0,2.0,5.0,2.0,3.0,9.0,11.0,9.0,8.0,18.0,2.0,6.0,4.0,7.0,9.0,11.0,1.0,3.0,3.0,9.0,3.0,3.0,6.0,61.0,64.0,54.0,81.0,80.0,81.0,46.0,65.0,46.0,50.0,46.0,66.0,32.0,194.0
2025-10-02 02:50:00,4.0,8.0,10.0,9.0,4.0,4.0,7.0,1.0,7.0,5.0,3.0,5.0,2.0,6.0,12.0,10.0,3.0,2.0,2.0,5.0,1.0,4.0,12.0,6.0,6.0,5.0,3.0,7.0,5.0,4.0,1.0,2.0,58.0,47.0,35.0,47.0,52.0,54.0,40.0,53.0,50.0,42.0,53.0,43.0,27.0,165.0
2025-10-02 03:00:00,1.0,2.0,11.0,3.0,7.0,8.0,1.0,1.0,7.0,3.0,2.0,5.0,7.0,6.0,2.0,3.0,7.0,4.0,5.0,1.0,2.0,6.0,4.0,11.0,7.0,9.0,6.0,4.0,7.0,8.0,3.0,5.0,70.0,60.0,53.0,53.0,53.0,56.0,37.0,41.0,32.0,47.0,49.0,40.0,22.0,158.0
2025-10-02 03:10:00,5.0,2.0,11.0,6.0,3.0,8.0,7.0,4.0,9.0,6.0,3.0,5.0,4.0,10.0,5.0,3.0,3.0,5.0,13.0,4.0,2.0,7.0,5.0,11.0,3.0,8.0,2.0,1.0,7.0,7.0,3.0,8.0,65.0,47.0,38.0,63.0,70.0,74.0,45.0,52.0,45.0,53.0,50.0,59.0,18.0,180.0
